# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	899341	900474	+							AFK25_RS04805	1134		old_locus_tag=AFK25_04825
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	899341	900474	+	WP_035064038.1	WP_035064038.1		N-acetyldiaminopimelate deacetylase			AFK25_RS04805	1134	377	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	900474	900935	+							AFK25_RS04810	462		old_locus_tag=AFK25_04830
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	900474	900935	+	WP_009362597.1	WP_009362597.1		TlpA family protein disulfide reductase			AFK25_RS04810	462	153	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	900932	901597	+							AFK25_RS04815	666		old_locus_tag=AFK25_04835
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	900932	901597	+	WP_021094464.1	WP_021094464.1		TrkA family potassium uptake protein			AFK25_RS04815	666	221	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	901630	903297	-					rnjA		AFK25_RS04820	1668		old_locus_tag=AFK25_04840
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	901630	903297	-	WP_035064035.1	WP_035064035.1		ribonuclease J1	rnjA		AFK25_RS04820	1668	555	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	903294	903509	-							AFK25_RS04825	216		old_locus_tag=AFK25_04845
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	903294	903509	-	WP_009362600.1	WP_009362600.1		DNA-dependent RNA polymerase auxiliary subunit epsilon family protein			AFK25_RS04825	216	71	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	903912	904688	+							AFK25_RS04830	777		old_locus_tag=AFK25_04850
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	903912	904688	+	WP_035064032.1	WP_035064032.1		Cof-type HAD-IIB family hydrolase			AFK25_RS04830	777	258	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	904716	905270	-					def		AFK25_RS04835	555		old_locus_tag=AFK25_04855
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	904716	905270	-	WP_009362602.1	WP_009362602.1		peptide deformylase	def		AFK25_RS04835	555	184	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	905650	906756	+					pdhA		AFK25_RS04840	1107		old_locus_tag=AFK25_04860
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	905650	906756	+	WP_035064030.1	WP_035064030.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		AFK25_RS04840	1107	368	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	906760	907737	+							AFK25_RS04845	978		old_locus_tag=AFK25_04865
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	906760	907737	+	WP_019417977.1	WP_019417977.1		alpha-ketoacid dehydrogenase subunit beta			AFK25_RS04845	978	325	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	907786	909075	+							AFK25_RS04850	1290		old_locus_tag=AFK25_04870
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	907786	909075	+	WP_035064027.1	WP_035064027.1		2-oxo acid dehydrogenase subunit E2			AFK25_RS04850	1290	429	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	909080	910492	+					lpdA		AFK25_RS04855	1413		old_locus_tag=AFK25_04875
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	909080	910492	+	WP_009362606.1	WP_009362606.1		dihydrolipoyl dehydrogenase	lpdA		AFK25_RS04855	1413	470	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	910570	910806	+							AFK25_RS04860	237		old_locus_tag=AFK25_04880
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	910570	910806	+	WP_035064024.1	WP_035064024.1		hypothetical protein			AFK25_RS04860	237	78	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	910794	911174	-							AFK25_RS04865	381		old_locus_tag=AFK25_04885
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	910794	911174	-	WP_020424572.1	WP_020424572.1		DUF1885 family protein			AFK25_RS04865	381	126	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	911303	911602	+							AFK25_RS04870	300		old_locus_tag=AFK25_04890
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	911303	911602	+	WP_009362608.1	WP_009362608.1		DUF3055 domain-containing protein			AFK25_RS04870	300	99	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	911735	911848	+							AFK25_RS04875	114		old_locus_tag=AFK25_04895
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	911735	911848	+	WP_019417972.1	WP_019417972.1		GapA-binding peptide SR1P			AFK25_RS04875	114	37	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	911966	913432	-							AFK25_RS04880	1467		old_locus_tag=AFK25_04900
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	911966	913432	-	WP_035064022.1	WP_035064022.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			AFK25_RS04880	1467	488	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	913695	914075	+							AFK25_RS04885	381		old_locus_tag=AFK25_04905
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	913695	914075	+	WP_035046688.1	WP_035046688.1		hypothetical protein			AFK25_RS04885	381	126	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	914151	914936	+							AFK25_RS04890	786		old_locus_tag=AFK25_04910
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	914151	914936	+	WP_035067885.1	WP_035067885.1		ABC transporter permease			AFK25_RS04890	786	261	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	914937	916457	+							AFK25_RS04895	1521		old_locus_tag=AFK25_04915
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	914937	916457	+	WP_035046686.1	WP_035046686.1		hypothetical protein			AFK25_RS04895	1521	506	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	916485	917135	+							AFK25_RS04900	651		old_locus_tag=AFK25_04920
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	916485	917135	+	WP_035046684.1	WP_035046684.1		ATP-binding cassette domain-containing protein			AFK25_RS04900	651	216	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	917252	918211	+							AFK25_RS04905	960		old_locus_tag=AFK25_04925
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	917252	918211	+	WP_035067887.1	WP_035067887.1		nitronate monooxygenase family protein			AFK25_RS04905	960	319	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	918242	918511	+							AFK25_RS04910	270		old_locus_tag=AFK25_04930
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	918242	918511	+	WP_035067889.1	WP_035067889.1		UPF0223 family protein			AFK25_RS04910	270	89	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	918598	918786	+							AFK25_RS04915	189		old_locus_tag=AFK25_04935
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	918598	918786	+	WP_009362612.1	WP_009362612.1		hypothetical protein			AFK25_RS04915	189	62	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	918837	919619	+							AFK25_RS04920	783		old_locus_tag=AFK25_04940
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	918837	919619	+	WP_009362613.1	WP_009362613.1		inositol monophosphatase family protein			AFK25_RS04920	783	260	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	919627	919803	-							AFK25_RS15090	177		
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	919627	919803	-	WP_009362614.1	WP_009362614.1		DUF5325 family protein			AFK25_RS15090	177	58	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	919914	921749	+					typA		AFK25_RS04925	1836		old_locus_tag=AFK25_04945
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	919914	921749	+	WP_009362615.1	WP_009362615.1		translational GTPase TypA	typA		AFK25_RS04925	1836	611	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	921762	922067	+							AFK25_RS04930	306		old_locus_tag=AFK25_04950
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	921762	922067	+	WP_009362616.1	WP_009362616.1		YlaH-like family protein			AFK25_RS04930	306	101	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	922064	922345	+							AFK25_RS04935	282		old_locus_tag=AFK25_04955
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	922064	922345	+	WP_009362617.1	WP_009362617.1		hypothetical protein			AFK25_RS04935	282	93	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	922459	923322	+							AFK25_RS04940	864		old_locus_tag=AFK25_04960
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	922459	923322	+	WP_035067904.1	WP_035067904.1		Rpn family recombination-promoting nuclease/putative transposase			AFK25_RS04940	864	287	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	923368	923568	-							AFK25_RS04945	201		old_locus_tag=AFK25_04965
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	923368	923568	-	WP_004891284.1	WP_004891284.1		YlaI family protein			AFK25_RS04945	201	66	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	923662	924117	+							AFK25_RS04950	456		old_locus_tag=AFK25_04970
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	923662	924117	+	WP_019418704.1	WP_019418704.1		pyridoxamine 5'-phosphate oxidase family protein			AFK25_RS04950	456	151	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	924137	924721	-							AFK25_RS04955	585		old_locus_tag=AFK25_04975
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	924137	924721	-	WP_019418703.1	WP_019418703.1		YhcN/YlaJ family sporulation lipoprotein			AFK25_RS04955	585	194	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	924831	926162	+							AFK25_RS04960	1332		old_locus_tag=AFK25_04980
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	924831	926162	+	WP_035067897.1	WP_035067897.1		PhoH family protein			AFK25_RS04960	1332	443	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	926187	926681	-							AFK25_RS04965	495		old_locus_tag=AFK25_04985
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	926187	926681	-	WP_009373471.1	WP_009373471.1		hypothetical protein			AFK25_RS04965	495	164	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	926821	927111	+							AFK25_RS04970	291		old_locus_tag=AFK25_04990
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	926821	927111	+	WP_009373472.1	WP_009373472.1		YlaN family protein			AFK25_RS04970	291	96	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	927186	928394	+					ftsW		AFK25_RS04975	1209		old_locus_tag=AFK25_04995
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	927186	928394	+	WP_035067900.1	WP_035067900.1		putative lipid II flippase FtsW	ftsW		AFK25_RS04975	1209	402	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	928452	931898	+					pyc		AFK25_RS04980	3447		old_locus_tag=AFK25_05000
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	928452	931898	+	WP_035067902.1	WP_035067902.1		pyruvate carboxylase	pyc		AFK25_RS04980	3447	1148	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	932014	933342	+							AFK25_RS04985	1329		old_locus_tag=AFK25_05005
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	932014	933342	+	WP_049720869.1	WP_049720869.1		IS3 family transposase			AFK25_RS04985	1329	442	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	933397	934338	-							AFK25_RS04990	942		old_locus_tag=AFK25_05010
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	933397	934338	-	WP_026011796.1	WP_026011796.1		heme A synthase			AFK25_RS04990	942	313	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	934718	935623	+					cyoE		AFK25_RS04995	906		old_locus_tag=AFK25_05015
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	934718	935623	+	WP_019418317.1	WP_019418317.1		heme o synthase	cyoE		AFK25_RS04995	906	301	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	935743	936807	+					coxB		AFK25_RS05000	1065		old_locus_tag=AFK25_05020
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	935743	936807	+	WP_019418318.1	WP_019418318.1		cytochrome c oxidase subunit II	coxB		AFK25_RS05000	1065	354	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	936837	938705	+					ctaD		AFK25_RS05005	1869		old_locus_tag=AFK25_05025
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	936837	938705	+	WP_009373478.1	WP_009373478.1		cytochrome c oxidase subunit I	ctaD		AFK25_RS05005	1869	622	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	938705	939325	+					ctaE		AFK25_RS05010	621		old_locus_tag=AFK25_05030
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	938705	939325	+	WP_019418319.1	WP_019418319.1		cytochrome c oxidase subunit III	ctaE		AFK25_RS05010	621	206	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	939330	939662	+					ctaF		AFK25_RS05015	333		old_locus_tag=AFK25_05035
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	939330	939662	+	WP_009373480.1	WP_009373480.1		cytochrome c oxidase subunit IVB	ctaF		AFK25_RS05015	333	110	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	939746	940615	+					ctaG		AFK25_RS05020	870		old_locus_tag=AFK25_05040
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	939746	940615	+	WP_035065235.1	WP_035065235.1		cytochrome c oxidase assembly factor CtaG	ctaG		AFK25_RS05020	870	289	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	940631	941089	+							AFK25_RS05025	459		old_locus_tag=AFK25_05045
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	940631	941089	+	WP_009373482.1	WP_009373482.1		DUF420 domain-containing protein			AFK25_RS05025	459	152	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	941199	942389	+							AFK25_RS05030	1191		old_locus_tag=AFK25_05050
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	941199	942389	+	WP_049720870.1	WP_049720870.1		ISL3 family transposase			AFK25_RS05030	1191	396	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	942699	944027	+							AFK25_RS05035	1329		old_locus_tag=AFK25_05055
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	942699	944027	+	WP_035067880.1	WP_035067880.1		IS3 family transposase			AFK25_RS05035	1329	442	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	944079	945158	-					ytvI		AFK25_RS05040	1080		old_locus_tag=AFK25_05060
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	944079	945158	-	WP_049720871.1	WP_049720871.1		sporulation integral membrane protein YtvI	ytvI		AFK25_RS05040	1080	359	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	945184	945444	+							AFK25_RS05045	261		old_locus_tag=AFK25_05065
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	945184	945444	+	WP_009373484.1	WP_009373484.1		hypothetical protein			AFK25_RS05045	261	86	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	945451	945810	-							AFK25_RS05050	360		old_locus_tag=AFK25_05070
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	945451	945810	-	WP_009373487.1	WP_009373487.1		YugN family protein			AFK25_RS05050	360	119	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	945942	946358	+							AFK25_RS05055	417		old_locus_tag=AFK25_05075
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	945942	946358	+	WP_035066015.1	WP_035066015.1		CBS domain-containing protein			AFK25_RS05055	417	138	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	946467	947477	+							AFK25_RS05060	1011		old_locus_tag=AFK25_05080
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	946467	947477	+	WP_035066012.1	WP_035066012.1		CAP domain-containing protein			AFK25_RS05060	1011	336	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	947542	947868	+							AFK25_RS05065	327		old_locus_tag=AFK25_05085
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	947542	947868	+	WP_019418326.1	WP_019418326.1		YlbD family protein			AFK25_RS05065	327	108	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	947880	948122	+							AFK25_RS05070	243		old_locus_tag=AFK25_05090
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	947880	948122	+	WP_035066009.1	WP_035066009.1		YlbE-like family protein			AFK25_RS05070	243	80	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	948155	948523	+							AFK25_RS05075	369		old_locus_tag=AFK25_05095
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	948155	948523	+	WP_238148415.1	WP_238148415.1		hypothetical protein			AFK25_RS05075	369	122	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	948655	949044	+							AFK25_RS05080	390		old_locus_tag=AFK25_05100
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	948655	949044	+	WP_238148431.1	WP_238148431.1		YlbF family regulator			AFK25_RS05080	390	129	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	949063	949329	+							AFK25_RS05085	267		old_locus_tag=AFK25_05105
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	949063	949329	+	WP_009373496.1	WP_009373496.1		YlbG family protein			AFK25_RS05085	267	88	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	949415	949804	-							AFK25_RS05090	390		old_locus_tag=AFK25_05110
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	949415	949804	-	WP_009373497.1	WP_009373497.1		hypothetical protein			AFK25_RS05090	390	129	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	949948	951276	+							AFK25_RS05095	1329		old_locus_tag=AFK25_05115
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	949948	951276	+	WP_035066007.1	WP_035066007.1		hypothetical protein			AFK25_RS05095	1329	442	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	951545	952111	+					rsmD		AFK25_RS05100	567		old_locus_tag=AFK25_05120
