# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	785993	786388	+					hutP		GFC30_RS03995	396		old_locus_tag=GFC30_806
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	785993	786388	+	WP_238583558.1	WP_238583558.1		hut operon transcriptional regulator HutP	hutP		GFC30_RS03995	396	131	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	786478	788001	+					hutH		GFC30_RS04000	1524		old_locus_tag=GFC30_807
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	786478	788001	+	WP_066327114.1	WP_066327114.1		histidine ammonia-lyase	hutH		GFC30_RS04000	1524	507	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	788016	789665	+					hutU		GFC30_RS04005	1650		old_locus_tag=GFC30_808
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	788016	789665	+	WP_148660358.1	WP_148660358.1		urocanate hydratase	hutU		GFC30_RS04005	1650	549	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	789674	790933	+					hutI		GFC30_RS04010	1260		old_locus_tag=GFC30_809
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	789674	790933	+	WP_066323009.1	WP_066323009.1		imidazolonepropionase	hutI		GFC30_RS04010	1260	419	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	790917	791870	+					hutG		GFC30_RS04015	954		old_locus_tag=GFC30_810
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	790917	791870	+	WP_066323010.1	WP_066323010.1		formimidoylglutamase	hutG		GFC30_RS04015	954	317	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	792013	792660	+							GFC30_RS04020	648		old_locus_tag=GFC30_811
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	792013	792660	+	WP_066327116.1	WP_066327116.1		TerC family protein			GFC30_RS04020	648	215	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	792700	793419	-							GFC30_RS04025	720		old_locus_tag=GFC30_812
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	792700	793419	-	WP_148660359.1	WP_148660359.1		lactate utilization protein C			GFC30_RS04025	720	239	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	793416	794840	-							GFC30_RS04030	1425		old_locus_tag=GFC30_813
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	793416	794840	-	WP_066323012.1	WP_066323012.1		LutB/LldF family L-lactate oxidation iron-sulfur protein			GFC30_RS04030	1425	474	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	794856	795572	-							GFC30_RS04035	717		old_locus_tag=GFC30_814
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	794856	795572	-	WP_066323013.1	WP_066323013.1		(Fe-S)-binding protein			GFC30_RS04035	717	238	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	795673	796332	-							GFC30_RS04040	660		old_locus_tag=GFC30_815
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	795673	796332	-	WP_238583559.1	WP_238583559.1		FadR family transcriptional regulator			GFC30_RS04040	660	219	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	796616	798289	+							GFC30_RS04045	1674		old_locus_tag=GFC30_816
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	796616	798289	+	WP_066323015.1	WP_066323015.1		lactate permease LctP family transporter			GFC30_RS04045	1674	557	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	798383	799792	+					glcD		GFC30_RS04050	1410		old_locus_tag=GFC30_817
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	798383	799792	+	WP_066323016.1	WP_066323016.1		glycolate oxidase subunit GlcD	glcD		GFC30_RS04050	1410	469	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	799789	801165	+							GFC30_RS04055	1377		old_locus_tag=GFC30_818
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	799789	801165	+	WP_066323017.1	WP_066323017.1		(Fe-S)-binding protein			GFC30_RS04055	1377	458	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	801282	801731	-							GFC30_RS04060	450		old_locus_tag=GFC30_819
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	801282	801731	-	WP_066323018.1	WP_066323018.1		C40 family peptidase			GFC30_RS04060	450	149	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	802046	804544	+							GFC30_RS04065	2499		old_locus_tag=GFC30_820
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	802046	804544	+	WP_084256185.1	WP_084256185.1		bifunctional diguanylate cyclase/phosphodiesterase			GFC30_RS04065	2499	832	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	804516	804887	+							GFC30_RS04070	372		old_locus_tag=GFC30_821
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	804516	804887	+	WP_066323019.1	WP_066323019.1		DUF1992 domain-containing protein			GFC30_RS04070	372	123	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	805092	805709	+							GFC30_RS04075	618		old_locus_tag=GFC30_822
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	805092	805709	+	WP_066323020.1	WP_066323020.1		NAD(P)-binding protein			GFC30_RS04075	618	205	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	805718	806365	-					bshB2		GFC30_RS04080	648		old_locus_tag=GFC30_823
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	805718	806365	-	WP_066323021.1	WP_066323021.1		bacillithiol biosynthesis deacetylase BshB2	bshB2		GFC30_RS04080	648	215	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	806379	806723	-							GFC30_RS04085	345		old_locus_tag=GFC30_824
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	806379	806723	-	WP_066323022.1	WP_066323022.1		YojF family protein			GFC30_RS04085	345	114	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	806869	807618	+							GFC30_RS04090	750		old_locus_tag=GFC30_825
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	806869	807618	+	WP_066323023.1	WP_066323023.1		arginase			GFC30_RS04090	750	249	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	807655	807927	-							GFC30_RS04095	273		old_locus_tag=GFC30_826
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	807655	807927	-	WP_066323024.1	WP_066323024.1		acylphosphatase			GFC30_RS04095	273	90	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	808009	808749	-							GFC30_RS04100	741		old_locus_tag=GFC30_827
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	808009	808749	-	WP_066323025.1	WP_066323025.1		sirohydrochlorin chelatase			GFC30_RS04100	741	246	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	808845	809639	-					cobA		GFC30_RS04105	795		old_locus_tag=GFC30_828
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	808845	809639	-	WP_066323026.1	WP_066323026.1		uroporphyrinogen-III C-methyltransferase	cobA		GFC30_RS04105	795	264	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	810280	811452	-							GFC30_RS04110	1173		old_locus_tag=GFC30_829
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	810280	811452	-	WP_066322967.1	WP_066322967.1		ISL3 family transposase			GFC30_RS04110	1173	390	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	811619	812221	-					cysC		GFC30_RS04115	603		old_locus_tag=GFC30_830
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	811619	812221	-	WP_066323027.1	WP_066323027.1		adenylyl-sulfate kinase	cysC		GFC30_RS04115	603	200	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	812235	813392	-					sat		GFC30_RS04120	1158		old_locus_tag=GFC30_831
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	812235	813392	-	WP_066323028.1	WP_066323028.1		sulfate adenylyltransferase	sat		GFC30_RS04120	1158	385	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	813444	814514	-							GFC30_RS04125	1071		old_locus_tag=GFC30_832
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	813444	814514	-	WP_066323029.1	WP_066323029.1		inorganic phosphate transporter family protein			GFC30_RS04125	1071	356	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	814529	815233	-							GFC30_RS04130	705		old_locus_tag=GFC30_833
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	814529	815233	-	WP_066323030.1	WP_066323030.1		phosphoadenylyl-sulfate reductase			GFC30_RS04130	705	234	
gene	pseudogene	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	815470	815607	-							GFC30_RS17440	138		partial;pseudo
CDS	without_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	815470	815607	-				peptidoglycan-binding protein			GFC30_RS17440	138		partial;pseudo
gene	pseudogene	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	815803	815913	-							GFC30_RS17445	111		partial;pseudo
CDS	without_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	815803	815913	-				peptidoglycan-binding protein			GFC30_RS17445	111		partial;pseudo
gene	pseudogene	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	816073	816519	-							GFC30_RS17450	447		partial;pseudo
CDS	without_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	816073	816519	-				peptidoglycan recognition protein family protein			GFC30_RS17450	447		partial;pseudo
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	816646	816870	-							GFC30_RS04140	225		old_locus_tag=GFC30_835
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	816646	816870	-	WP_066323032.1	WP_066323032.1		DUF1128 domain-containing protein			GFC30_RS04140	225	74	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	816973	817443	+							GFC30_RS04145	471		old_locus_tag=GFC30_836
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	816973	817443	+	WP_066323033.1	WP_066323033.1		low molecular weight phosphotyrosine protein phosphatase			GFC30_RS04145	471	156	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	817465	818295	+							GFC30_RS04150	831		old_locus_tag=GFC30_837
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	817465	818295	+	WP_066323034.1	WP_066323034.1		YihY/virulence factor BrkB family protein			GFC30_RS04150	831	276	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	818488	818634	-							GFC30_RS04155	147		old_locus_tag=GFC30_839
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	818488	818634	-	WP_066323035.1	WP_066323035.1		BH0509 family protein			GFC30_RS04155	147	48	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	818754	819893	-							GFC30_RS04160	1140		old_locus_tag=GFC30_840
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	818754	819893	-	WP_066323036.1	WP_066323036.1		MFS transporter			GFC30_RS04160	1140	379	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	819980	820384	+							GFC30_RS04165	405		old_locus_tag=GFC30_841
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	819980	820384	+	WP_066323037.1	WP_066323037.1		OsmC family protein			GFC30_RS04165	405	134	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	820377	821429	+					cax		GFC30_RS04170	1053		old_locus_tag=GFC30_842
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	820377	821429	+	WP_066323038.1	WP_066323038.1		calcium/proton exchanger	cax		GFC30_RS04170	1053	350	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	821626	822390	+							GFC30_RS04175	765		old_locus_tag=GFC30_843
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	821626	822390	+	WP_066323039.1	WP_066323039.1		YfkD famly protein			GFC30_RS04175	765	254	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	822417	823541	-					yfkAB		GFC30_RS04180	1125		old_locus_tag=GFC30_844
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	822417	823541	-	WP_066323040.1	WP_066323040.1		radical SAM/CxCxxxxC motif protein YfkAB	yfkAB		GFC30_RS04180	1125	374	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	823642	823824	+							GFC30_RS04185	183		old_locus_tag=GFC30_845
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	823642	823824	+	WP_066323041.1	WP_066323041.1		hypothetical protein			GFC30_RS04185	183	60	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	823939	825477	+							GFC30_RS04190	1539		old_locus_tag=GFC30_846
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	823939	825477	+	WP_066327121.1	WP_066327121.1		fumarate hydratase			GFC30_RS04190	1539	512	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	825604	826389	+					pdaA		GFC30_RS04195	786		old_locus_tag=GFC30_847
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	825604	826389	+	WP_179946292.1	WP_179946292.1		delta-lactam-biosynthetic de-N-acetylase	pdaA		GFC30_RS04195	786	261	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	826447	827313	+							GFC30_RS04200	867		old_locus_tag=GFC30_848
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	826447	827313	+	WP_066323043.1	WP_066323043.1		DNA-3-methyladenine glycosylase			GFC30_RS04200	867	288	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	827325	828686	+					rlmD		GFC30_RS04205	1362		old_locus_tag=GFC30_849
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	827325	828686	+	WP_066323044.1	WP_066323044.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		GFC30_RS04205	1362	453	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	828692	828961	+							GFC30_RS04210	270		old_locus_tag=GFC30_850
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	828692	828961	+	WP_066323045.1	WP_066323045.1		hypothetical protein			GFC30_RS04210	270	89	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	828983	829177	-							GFC30_RS04215	195		old_locus_tag=GFC30_851
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	828983	829177	-	WP_066323046.1	WP_066323046.1		hypothetical protein			GFC30_RS04215	195	64	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	829217	829396	-							GFC30_RS04220	180		old_locus_tag=GFC30_852
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	829217	829396	-	WP_066323047.1	WP_066323047.1		hypothetical protein			GFC30_RS04220	180	59	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	829393	829623	-							GFC30_RS04225	231		old_locus_tag=GFC30_853
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	829393	829623	-	WP_066323048.1	WP_066323048.1		hypothetical protein			GFC30_RS04225	231	76	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	829656	830183	-							GFC30_RS04230	528		old_locus_tag=GFC30_854
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	829656	830183	-	WP_066323049.1	WP_066323049.1		hypothetical protein			GFC30_RS04230	528	175	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	830190	830774	-							GFC30_RS04235	585		old_locus_tag=GFC30_855
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	830190	830774	-	WP_148660360.1	WP_148660360.1		ComF family protein			GFC30_RS04235	585	194	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	831007	832464	+							GFC30_RS04240	1458		old_locus_tag=GFC30_856
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	831007	832464	+	WP_066323050.1	WP_066323050.1		type I restriction-modification system subunit M			GFC30_RS04240	1458	485	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	832474	833178	+							GFC30_RS04245	705		old_locus_tag=GFC30_858
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	832474	833178	+	WP_066323051.1	WP_066323051.1		restriction endonuclease subunit S			GFC30_RS04245	705	234	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	833165	834337	-							GFC30_RS04250	1173		old_locus_tag=GFC30_857
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	833165	834337	-	WP_066323052.1	WP_066323052.1		ISL3 family transposase			GFC30_RS04250	1173	390	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	834456	834977	+							GFC30_RS04255	522		
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	834456	834977	+	WP_158512130.1	WP_158512130.1		restriction endonuclease subunit S			GFC30_RS04255	522	173	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	835010	838351	+							GFC30_RS04260	3342		old_locus_tag=GFC30_859
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	835010	838351	+	WP_066323054.1	WP_066323054.1		DEAD/DEAH box helicase family protein			GFC30_RS04260	3342	1113	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	838395	838631	-							GFC30_RS04265	237		old_locus_tag=GFC30_860
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	838395	838631	-	WP_148660361.1	WP_148660361.1		hypothetical protein			GFC30_RS04265	237	78	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	838622	839176	-							GFC30_RS04270	555		old_locus_tag=GFC30_861
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	838622	839176	-	WP_066323056.1	WP_066323056.1		DUF3990 domain-containing protein			GFC30_RS04270	555	184	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	839303	840751	+							GFC30_RS04275	1449		old_locus_tag=GFC30_862
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	839303	840751	+	WP_066323057.1	WP_066323057.1		YdiU family protein			GFC30_RS04275	1449	482	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	840933	841151	-							GFC30_RS04280	219		old_locus_tag=GFC30_863
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	840933	841151	-	WP_066323058.1	WP_066323058.1		hypothetical protein			GFC30_RS04280	219	72	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	841312	841668	-							GFC30_RS04285	357		old_locus_tag=GFC30_864
