# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1016384	1017910	+							ISX45_RS05055	1527		old_locus_tag=ISX45_05055
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1016384	1017910	+	WP_194520132.1	WP_194520132.1		tripartite tricarboxylate transporter permease			ISX45_RS05055	1527	508	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1018418	1019998	+							ISX45_RS05060	1581		old_locus_tag=ISX45_05060
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1018418	1019998	+	WP_194520616.1	WP_194520616.1		sensor histidine kinase			ISX45_RS05060	1581	526	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1020015	1020704	+							ISX45_RS05065	690		old_locus_tag=ISX45_05065
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1020015	1020704	+	WP_181556863.1	WP_181556863.1		response regulator			ISX45_RS05065	690	229	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1020925	1021476	+							ISX45_RS05070	552		old_locus_tag=ISX45_05070
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1020925	1021476	+	WP_194520133.1	WP_194520133.1		tetratricopeptide repeat protein			ISX45_RS05070	552	183	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1021603	1022907	-							ISX45_RS05075	1305		old_locus_tag=ISX45_05075
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1021603	1022907	-	WP_194520134.1	WP_194520134.1		globin-coupled sensor protein			ISX45_RS05075	1305	434	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1023518	1024531	+							ISX45_RS05080	1014		old_locus_tag=ISX45_05080
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1023518	1024531	+	WP_194520135.1	WP_194520135.1		substrate-binding domain-containing protein			ISX45_RS05080	1014	337	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1024553	1026097	+					gntK		ISX45_RS05085	1545		old_locus_tag=ISX45_05085
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1024553	1026097	+	WP_194520136.1	WP_194520136.1		gluconokinase	gntK		ISX45_RS05085	1545	514	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1026172	1027521	+							ISX45_RS05090	1350		old_locus_tag=ISX45_05090
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1026172	1027521	+	WP_194520137.1	WP_194520137.1		GntP family permease			ISX45_RS05090	1350	449	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1027839	1028321	-							ISX45_RS05095	483		old_locus_tag=ISX45_05095
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1027839	1028321	-	WP_194520138.1	WP_194520138.1		GNAT family N-acetyltransferase			ISX45_RS05095	483	160	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1028670	1029326	-							ISX45_RS05100	657		old_locus_tag=ISX45_05100
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1028670	1029326	-	WP_194520139.1	WP_194520139.1		cyclase family protein			ISX45_RS05100	657	218	
gene	pseudogene	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1029323	1030141	-							ISX45_RS05105	819		pseudo;old_locus_tag=ISX45_05105
CDS	without_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1029323	1030141	-				carbon-nitrogen hydrolase family protein			ISX45_RS05105	819		pseudo
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1030145	1031521	-							ISX45_RS05110	1377		old_locus_tag=ISX45_05110
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1030145	1031521	-	WP_194520140.1	WP_194520140.1		cytosine permease			ISX45_RS05110	1377	458	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1031605	1033056	-							ISX45_RS05115	1452		old_locus_tag=ISX45_05115
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1031605	1033056	-	WP_194520141.1	WP_194520141.1		aldehyde dehydrogenase family protein			ISX45_RS05115	1452	483	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1033084	1034058	-					speB		ISX45_RS05120	975		old_locus_tag=ISX45_05120
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1033084	1034058	-	WP_181556873.1	WP_181556873.1		agmatinase	speB		ISX45_RS05120	975	324	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1034200	1035594	-							ISX45_RS05125	1395		old_locus_tag=ISX45_05125
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1034200	1035594	-	WP_181556874.1	WP_181556874.1		sigma 54-interacting transcriptional regulator			ISX45_RS05125	1395	464	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1035739	1037085	+					gabT		ISX45_RS05130	1347		old_locus_tag=ISX45_05130
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1035739	1037085	+	WP_194520142.1	WP_194520142.1		4-aminobutyrate--2-oxoglutarate transaminase	gabT		ISX45_RS05130	1347	448	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1037117	1038556	+							ISX45_RS05135	1440		old_locus_tag=ISX45_05135
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1037117	1038556	+	WP_194520617.1	WP_194520617.1		aldehyde dehydrogenase family protein			ISX45_RS05135	1440	479	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1038952	1040298	+							ISX45_RS05140	1347		old_locus_tag=ISX45_05140
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1038952	1040298	+	WP_194520143.1	WP_194520143.1		aspartate aminotransferase family protein			ISX45_RS05140	1347	448	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1040342	1041763	+							ISX45_RS05145	1422		old_locus_tag=ISX45_05145
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1040342	1041763	+	WP_194520144.1	WP_194520144.1		sodium:solute symporter			ISX45_RS05145	1422	473	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1041887	1042651	+							ISX45_RS05150	765		old_locus_tag=ISX45_05150
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1041887	1042651	+	WP_181556878.1	WP_181556878.1		enoyl-CoA hydratase			ISX45_RS05150	765	254	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1042841	1043995	-							ISX45_RS05155	1155		old_locus_tag=ISX45_05155
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1042841	1043995	-	WP_194520145.1	WP_194520145.1		amidohydrolase			ISX45_RS05155	1155	384	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1044207	1044653	+							ISX45_RS05160	447		old_locus_tag=ISX45_05160
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1044207	1044653	+	WP_181556880.1	WP_181556880.1		AsnC family transcriptional regulator			ISX45_RS05160	447	148	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1044805	1045653	+							ISX45_RS05165	849		old_locus_tag=ISX45_05165
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1044805	1045653	+	WP_181556881.1	WP_181556881.1		M55 family metallopeptidase			ISX45_RS05165	849	282	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1045686	1046612	+							ISX45_RS05170	927		old_locus_tag=ISX45_05170
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1045686	1046612	+	WP_194520146.1	WP_194520146.1		ABC transporter permease			ISX45_RS05170	927	308	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1046615	1047559	+							ISX45_RS05175	945		old_locus_tag=ISX45_05175
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1046615	1047559	+	WP_194520147.1	WP_194520147.1		ABC transporter permease			ISX45_RS05175	945	314	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1047575	1048588	+							ISX45_RS05180	1014		old_locus_tag=ISX45_05180
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1047575	1048588	+	WP_181556883.1	WP_181556883.1		ABC transporter ATP-binding protein			ISX45_RS05180	1014	337	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1048592	1049551	+							ISX45_RS05185	960		old_locus_tag=ISX45_05185
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1048592	1049551	+	WP_194520148.1	WP_194520148.1		ABC transporter ATP-binding protein			ISX45_RS05185	960	319	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1049621	1051255	+							ISX45_RS05190	1635		old_locus_tag=ISX45_05190
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1049621	1051255	+	WP_194520149.1	WP_194520149.1		peptide ABC transporter substrate-binding protein			ISX45_RS05190	1635	544	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1051324	1051692	+							ISX45_RS05195	369		old_locus_tag=ISX45_05195
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1051324	1051692	+	WP_194520150.1	WP_194520150.1		DUF3899 domain-containing protein			ISX45_RS05195	369	122	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1051757	1052359	+					pcp		ISX45_RS05200	603		old_locus_tag=ISX45_05200
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1051757	1052359	+	WP_181556887.1	WP_181556887.1		pyroglutamyl-peptidase I	pcp		ISX45_RS05200	603	200	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1052752	1052964	-							ISX45_RS05205	213		old_locus_tag=ISX45_05205
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1052752	1052964	-	WP_194520151.1	WP_194520151.1		DUF6366 family protein			ISX45_RS05205	213	70	
gene	pseudogene	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1053024	1054098	-							ISX45_RS05210	1075		pseudo;old_locus_tag=ISX45_05210
CDS	without_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1053024	1054098	-				IS1595 family transposase			ISX45_RS05210	1075		pseudo
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1055034	1056104	+							ISX45_RS05215	1071		old_locus_tag=ISX45_05215
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1055034	1056104	+	WP_181556889.1	WP_181556889.1		nitronate monooxygenase			ISX45_RS05215	1071	356	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1056932	1057966	+							ISX45_RS05220	1035		old_locus_tag=ISX45_05220
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1056932	1057966	+	WP_228485700.1	WP_228485700.1		sugar-binding protein			ISX45_RS05220	1035	344	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1058042	1059577	+							ISX45_RS05225	1536		old_locus_tag=ISX45_05225
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1058042	1059577	+	WP_194520153.1	WP_194520153.1		ATP-binding cassette domain-containing protein			ISX45_RS05225	1536	511	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1059597	1060790	+							ISX45_RS05230	1194		old_locus_tag=ISX45_05230
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1059597	1060790	+	WP_228485701.1	WP_228485701.1		sugar ABC transporter permease			ISX45_RS05230	1194	397	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1061071	1062165	+							ISX45_RS05235	1095		old_locus_tag=ISX45_05235
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1061071	1062165	+	WP_194520155.1	WP_194520155.1		GntR family transcriptional regulator			ISX45_RS05235	1095	364	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1062261	1062947	+					araD		ISX45_RS05240	687		old_locus_tag=ISX45_05240
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1062261	1062947	+	WP_194520156.1	WP_194520156.1		L-ribulose-5-phosphate 4-epimerase	araD		ISX45_RS05240	687	228	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1062965	1064653	+							ISX45_RS05245	1689		old_locus_tag=ISX45_05245
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1062965	1064653	+	WP_194520157.1	WP_194520157.1		ribulokinase			ISX45_RS05245	1689	562	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1064681	1066171	+					araA		ISX45_RS05250	1491		old_locus_tag=ISX45_05250
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1064681	1066171	+	WP_194520158.1	WP_194520158.1		L-arabinose isomerase	araA		ISX45_RS05250	1491	496	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1066802	1066978	+							ISX45_RS05260	177		old_locus_tag=ISX45_05260
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1066802	1066978	+	WP_194520160.1	WP_194520160.1		hypothetical protein			ISX45_RS05260	177	58	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1067325	1068347	+							ISX45_RS05265	1023		old_locus_tag=ISX45_05265
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1067325	1068347	+	WP_194520161.1	WP_194520161.1		Gfo/Idh/MocA family oxidoreductase			ISX45_RS05265	1023	340	
gene	pseudogene	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1068344	1069321	+							ISX45_RS05270	978		pseudo;old_locus_tag=ISX45_05270
CDS	without_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1068344	1069321	+				aldo/keto reductase			ISX45_RS05270	978		pseudo
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1069352	1070422	+							ISX45_RS05275	1071		old_locus_tag=ISX45_05275
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1069352	1070422	+	WP_194520162.1	WP_194520162.1		galactose mutarotase			ISX45_RS05275	1071	356	
gene	pseudogene	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1070962	1071643	-							ISX45_RS19445	682		partial;pseudo
CDS	without_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1070962	1071643	-				IS3 family transposase			ISX45_RS19445	682		partial;pseudo
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1072341	1073534	-							ISX45_RS05280	1194		old_locus_tag=ISX45_05280
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1072341	1073534	-	WP_181556736.1	WP_181556736.1		ROK family transcriptional regulator			ISX45_RS05280	1194	397	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1073756	1074826	+					xylF		ISX45_RS05285	1071		old_locus_tag=ISX45_05285
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1073756	1074826	+	WP_194520618.1	WP_194520618.1		D-xylose ABC transporter substrate-binding protein	xylF		ISX45_RS05285	1071	356	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1075020	1076540	+							ISX45_RS05290	1521		old_locus_tag=ISX45_05290
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1075020	1076540	+	WP_194520163.1	WP_194520163.1		xylose ABC transporter ATP-binding protein			ISX45_RS05290	1521	506	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1076591	1077715	+							ISX45_RS05295	1125		old_locus_tag=ISX45_05295
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1076591	1077715	+	WP_228485702.1	WP_228485702.1		sugar ABC transporter permease			ISX45_RS05295	1125	374	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1077741	1078001	+							ISX45_RS05300	261		old_locus_tag=ISX45_05300
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1077741	1078001	+	WP_194520165.1	WP_194520165.1		hypothetical protein			ISX45_RS05300	261	86	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1078165	1079490	+					xylA		ISX45_RS05305	1326		old_locus_tag=ISX45_05305
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1078165	1079490	+	WP_194520166.1	WP_194520166.1		xylose isomerase	xylA		ISX45_RS05305	1326	441	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1079509	1081008	+					xylB		ISX45_RS05310	1500		old_locus_tag=ISX45_05310
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1079509	1081008	+	WP_194520167.1	WP_194520167.1		xylulokinase	xylB		ISX45_RS05310	1500	499	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1081365	1082393	+							ISX45_RS05315	1029		old_locus_tag=ISX45_05315
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1081365	1082393	+	WP_194520168.1	WP_194520168.1		AI-2E family transporter			ISX45_RS05315	1029	342	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1082465	1084174	-							ISX45_RS05320	1710		old_locus_tag=ISX45_05320
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1082465	1084174	-	WP_194520169.1	WP_194520169.1		sigma 54-interacting transcriptional regulator			ISX45_RS05320	1710	569	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1084545	1084748	+							ISX45_RS19450	204		
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1084545	1084748	+	WP_228485631.1	WP_228485631.1		aldehyde dehydrogenase family protein			ISX45_RS19450	204	67	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1084763	1085611	+							ISX45_RS05330	849		old_locus_tag=ISX45_05330
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1084763	1085611	+	WP_194520170.1	WP_194520170.1		N-acyl homoserine lactonase family protein			ISX45_RS05330	849	282	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1085630	1086811	+							ISX45_RS05335	1182		old_locus_tag=ISX45_05335
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1085630	1086811	+	WP_194520171.1	WP_194520171.1		iron-containing alcohol dehydrogenase			ISX45_RS05335	1182	393	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1086909	1087292	-							ISX45_RS05340	384		old_locus_tag=ISX45_05340
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1086909	1087292	-	WP_181556726.1	WP_181556726.1		MaoC family dehydratase N-terminal domain-containing protein			ISX45_RS05340	384	127	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1088008	1088145	-							ISX45_RS05345	138		old_locus_tag=ISX45_05345
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1088008	1088145	-	WP_181556725.1	WP_181556725.1		hypothetical protein			ISX45_RS05345	138	45	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1088145	1088321	-							ISX45_RS05350	177		old_locus_tag=ISX45_05350
